# TestSim (Up to date)
# 293 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (28.8 m/s)
#   Discontinuity in rocket body diameter.
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s�),Total velocity (m/s),Total acceleration (m/s�),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (�),Lateral velocity (m/s),Lateral acceleration (m/s�),Latitude (�),Longitude (�),Gravitational acceleration (m/s�),Angle of attack (�),Roll rate (�/s),Pitch rate (�/s),Yaw rate (�/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg�m�),Rotational moment of inertia (kg�m�),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s�),Reference length (cm),Reference area (cm�),Vertical orientation (zenith) (�),Lateral orientation (azimuth) (�),Wind velocity (m/s),Air temperature (�C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
67.447,142.81,-5.0866,0.030583,5.102,0.077575,-90.463,0.0021896,90.463,180,2.1536,0.071292,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.015014,324043,0,15.492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2707e-4,NaN,NaN,NaN,NaN,2.1526,14.055,996.2,339.82,0.5,0.28832
67.947,140.26,-5.0966,-0.020133,5.0897,0.34307,-91.497,0.0021502,91.497,180,1.9824,0.34248,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014977,323324,0,15.421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2304e-4,NaN,NaN,NaN,NaN,1.9757,14.072,996.5,339.83,0.5,0.28839
68.447,137.72,-5.0891,0.014993,5.0967,0.038401,-92.493,0.0021126,92.493,180,2,0.035354,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014997,323832,0,15.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1372e-4,NaN,NaN,NaN,NaN,2.0011,14.088,996.8,339.84,0.5,0.28845
68.947,135.17,-5.0948,-0.011354,5.0892,0.060553,-93.5,0.0020764,93.5,180,2.0298,0.059479,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014975,323423,0,15.425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1389e-4,NaN,NaN,NaN,NaN,2.0313,14.105,997.1,339.85,0.5,0.28852
69.447,132.62,-5.088,0.013555,5.0953,0.13257,-94.531,0.0020398,94.531,180,2.0957,0.13188,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014992,323871,0,15.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1634e-4,NaN,NaN,NaN,NaN,2.0986,14.121,997.4,339.86,0.5,0.28859
69.947,130.08,-5.081,0.014068,5.1011,0.70259,-95.667,0.0020025,95.667,180,2.4469,0.70245,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.015009,324304,0,15.505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1958e-4,NaN,NaN,NaN,NaN,2.4606,14.138,997.7,339.87,0.5,0.28865
70.447,127.54,-5.0877,-0.01334,5.0926,0.66283,-96.808,0.0019614,96.808,180,2.1156,0.6627,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014984,323829,0,15.457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.42e-4,NaN,NaN,NaN,NaN,2.1029,14.154,997.99,339.88,0.5,0.28872
70.947,124.99,-5.0909,-0.0063345,5.0884,0.16645,-97.845,0.00192,97.845,180,2.0324,0.16633,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014971,323623,0,15.435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2077e-4,NaN,NaN,NaN,NaN,2.0295,14.171,998.29,339.89,0.5,0.28879
71.447,122.45,-5.0811,0.019474,5.0974,0.50031,-98.798,0.0018823,98.798,180,1.7825,0.49993,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014997,324261,0,15.494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1603e-4,NaN,NaN,NaN,NaN,1.7734,14.188,998.59,339.9,0.5,0.28886
71.947,119.91,-5.0912,-0.020185,5.0854,0.39925,-99.739,0.0018475,99.739,180,1.9818,0.39874,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014961,323555,0,15.424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0057e-4,NaN,NaN,NaN,NaN,1.9901,14.204,998.89,339.91,0.5,0.28894
72.447,117.36,-5.0848,0.012872,5.0912,0.01634,-100.73,0.0018134,100.73,180,1.9768,0.010065,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014978,323991,0,15.463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1305e-4,NaN,NaN,NaN,NaN,1.9769,14.221,999.19,339.92,0.5,0.28901
72.947,114.82,-5.0863,-0.0030947,5.0881,0.3565,-101.67,0.0017775,101.67,180,1.7986,0.35648,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014968,323858,0,15.449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.12e-4,NaN,NaN,NaN,NaN,1.792,14.237,999.49,339.93,0.5,0.28909
73.447,112.28,-5.0864,-2.3804e-4,5.0869,0.14314,-102.55,0.0017432,102.55,180,1.727,0.14314,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014964,323841,0,15.445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0206e-4,NaN,NaN,NaN,NaN,1.7245,14.254,999.78,339.94,0.5,0.28916
73.947,109.74,-5.0767,0.019416,5.0957,0.59299,-103.49,0.0017112,103.49,180,2.0233,0.59268,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.01499,324469,0,15.502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.9825e-4,NaN,NaN,NaN,NaN,2.0346,14.27,1000.1,339.95,0.5,0.28922
74.447,107.2,-5.0899,-0.026262,5.0805,0.37636,-104.46,0.0016773,104.46,180,1.8356,0.37545,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014944,323560,0,15.413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1384e-4,NaN,NaN,NaN,NaN,1.8285,14.287,1000.4,339.96,0.5,0.28929
74.947,104.66,-5.0727,0.034409,5.0976,0.54371,-105.44,0.0016424,105.44,180,2.1069,0.54262,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014995,324717,0,15.521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0452e-4,NaN,NaN,NaN,NaN,2.117,14.303,1000.7,339.97,0.5,0.28936
75.447,102.12,-5.0824,-0.019585,5.0856,0.69893,-106.41,0.0016067,106.41,180,1.7576,0.69866,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014959,324012,0,15.452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1849e-4,NaN,NaN,NaN,NaN,1.7446,14.32,1001,339.98,0.5,0.28943
75.947,99.578,-5.0719,0.021164,5.0958,0.71011,-107.38,0.0015717,107.38,180,2.1125,0.7098,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014988,324723,0,15.517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.9939e-4,NaN,NaN,NaN,NaN,2.1256,14.336,1001.3,339.99,0.5,0.28949
76.447,97.037,-5.0929,-0.04203,5.0723,0.12943,-108.42,0.0015366,108.42,180,2.0513,0.12242,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014919,323289,0,15.378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1875e-4,NaN,NaN,NaN,NaN,2.0491,14.353,1001.6,340,0.5,0.28955
76.947,94.496,-5.0707,0.044307,5.0948,0.27633,-109.48,0.001499,109.48,180,2.1877,0.27275,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014985,324792,0,15.519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1741e-4,NaN,NaN,NaN,NaN,2.1928,14.369,1001.9,340.01,0.5,0.28962
77.447,91.957,-5.0846,-0.027762,5.0784,0.53701,-110.64,0.0014607,110.64,180,2.4558,0.5363,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014936,323805,0,15.423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2339e-4,NaN,NaN,NaN,NaN,2.4665,14.386,1002.2,340.02,0.5,0.28968
77.947,89.418,-5.0714,0.026322,5.0913,0.50686,-111.8,0.0014188,111.8,180,2.2027,0.50617,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014973,324694,0,15.505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.4302e-4,NaN,NaN,NaN,NaN,2.194,14.402,1002.5,340.03,0.5,0.28974
78.447,86.88,-5.0787,-0.014456,5.0822,0.63658,-112.82,0.0013766,112.82,180,1.8845,0.63641,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014946,324171,0,15.453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2444e-4,NaN,NaN,NaN,NaN,1.8729,14.419,1002.8,340.04,0.5,0.28981
78.947,84.341,-5.0803,-0.0032804,5.0795,0.18074,-113.74,0.0013394,113.74,180,1.7941,0.18071,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014938,324067,0,15.441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0594e-4,NaN,NaN,NaN,NaN,1.7911,14.435,1003.1,340.05,0.5,0.28987
79.447,81.801,-5.0784,0.0038966,5.0804,0.059474,-114.65,0.0013059,114.65,180,1.8238,0.059346,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.01494,324186,0,15.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0111e-4,NaN,NaN,NaN,NaN,1.8253,14.452,1003.4,340.06,0.5,0.28993
79.947,79.264,-5.0681,0.020511,5.0898,0.6574,-115.64,0.0012732,115.64,180,2.1524,0.65708,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014967,324846,0,15.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0251e-4,NaN,NaN,NaN,NaN,2.1642,14.468,1003.7,340.07,0.5,0.29
80.447,76.726,-5.0853,-0.034447,5.0703,0.28736,-116.68,0.0012373,116.68,180,2.0097,0.28529,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014909,323664,0,15.396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2083e-4,NaN,NaN,NaN,NaN,2.0045,14.485,1004,340.08,0.5,0.29007
80.947,74.188,-5.0664,0.037962,5.0894,0.39515,-117.64,0.0011997,117.64,180,1.8131,0.39333,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014965,324948,0,15.516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1403e-4,NaN,NaN,NaN,NaN,1.8066,14.501,1004.3,340.09,0.5,0.29013
81.447,71.652,-5.0775,-0.022358,5.0759,0.6002,-118.62,0.001165,118.62,180,2.1129,0.59979,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014925,324150,0,15.437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0049e-4,NaN,NaN,NaN,NaN,2.1244,14.518,1004.5,340.1,0.5,0.2902
81.947,69.114,-5.0751,0.004954,5.0777,0.072661,-119.67,0.0011295,119.67,180,2.0767,0.072492,28.61,-80.601,9.792,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.01493,324325,0,15.452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1943e-4,NaN,NaN,NaN,NaN,2.0757,14.534,1004.8,340.11,0.5,0.29028
82.447,66.577,-5.0749,3.4752e-4,5.0766,0.23849,-120.68,0.0010917,120.68,180,1.9575,0.23849,28.61,-80.601,9.792,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014926,324316,0,15.449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.169e-4,NaN,NaN,NaN,NaN,1.9534,14.551,1005.1,340.12,0.5,0.29034
82.947,64.039,-5.0745,7.5869e-4,5.0757,0.1794,-121.68,0.0010552,121.68,180,2.0472,0.1794,28.61,-80.601,9.792,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014923,324327,0,15.447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0971e-4,NaN,NaN,NaN,NaN,2.0508,14.567,1005.4,340.13,0.5,0.2904
83.447,61.502,-5.0733,0.0023773,5.0757,0.2161,-122.73,0.0010189,122.73,180,2.1552,0.21609,28.61,-80.601,9.792,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014923,324390,0,15.451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1502e-4,NaN,NaN,NaN,NaN,2.1595,14.584,1005.7,340.14,0.5,0.29047
83.947,58.967,-5.0693,0.0079735,5.0786,0.44906,-123.75,9.8098e-4,123.75,180,1.9307,0.44899,28.61,-80.601,9.792,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014931,324636,0,15.472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2161e-4,NaN,NaN,NaN,NaN,1.9231,14.6,1006,340.15,0.5,0.29053
84.447,56.43,-5.0756,-0.012509,5.0708,0.23689,-124.68,9.4399e-4,124.68,180,1.8124,0.23656,28.61,-80.601,9.792,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014907,324199,0,15.428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0749e-4,NaN,NaN,NaN,NaN,1.8084,14.617,1006.3,340.16,0.5,0.29059
84.947,53.894,-5.0686,0.013892,5.077,0.2339,-125.62,9.1003e-4,125.62,180,1.9292,0.23349,28.61,-80.601,9.792,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014925,324659,0,15.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0155e-4,NaN,NaN,NaN,NaN,1.9336,14.633,1006.6,340.17,0.5,0.29066
85.447,51.358,-5.0747,-0.012169,5.0693,0.15498,-126.57,8.7619e-4,126.57,180,1.8519,0.1545,28.61,-80.601,9.792,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014902,324225,0,15.426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0732e-4,NaN,NaN,NaN,NaN,1.8494,14.65,1006.9,340.18,0.5,0.29072
85.947,48.823,-5.068,0.013351,5.0752,0.1346,-127.51,8.4201e-4,127.51,180,1.9189,0.13394,28.61,-80.601,9.792,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014919,324667,0,15.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0364e-4,NaN,NaN,NaN,NaN,1.9216,14.666,1007.2,340.19,0.5,0.29078
86.447,46.291,-5.0609,0.014358,5.0812,0.70638,-128.56,8.0796e-4,128.56,180,2.272,0.70624,28.61,-80.601,9.792,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014936,325114,0,15.506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0666e-4,NaN,NaN,NaN,NaN,2.2842,14.683,1007.5,340.2,0.5,0.29085
86.947,43.759,-5.0671,-0.012503,5.0732,0.68506,-129.61,7.7025e-4,129.61,180,1.9295,0.68494,28.61,-80.601,9.792,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014912,324667,0,15.461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2777e-4,NaN,NaN,NaN,NaN,1.9179,14.699,1007.8,340.21,0.5,0.29091
87.447,41.224,-5.0721,-0.0099269,5.0671,0.0315,-130.57,7.3227e-4,130.57,180,1.9146,0.029895,28.61,-80.601,9.792,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014894,324339,0,15.428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0717e-4,NaN,NaN,NaN,NaN,1.9144,14.716,1008.1,340.22,0.5,0.29097
87.947,38.689,-5.066,0.012065,5.0724,0.10456,-131.51,6.9742e-4,131.51,180,1.8627,0.10386,28.61,-80.601,9.7921,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014909,324736,0,15.463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0688e-4,NaN,NaN,NaN,NaN,1.8612,14.732,1008.4,340.23,0.5,0.29104
88.447,36.155,-5.0695,-0.0068054,5.0674,0.22936,-132.41,6.6326e-4,132.41,180,1.748,0.22926,28.61,-80.601,9.7921,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014894,324482,0,15.437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0322e-4,NaN,NaN,NaN,NaN,1.7443,14.749,1008.7,340.24,0.5,0.29111
88.947,33.622,-5.0648,0.0092319,5.0711,0.25361,-133.26,6.3059e-4,133.26,180,1.6213,0.25344,28.61,-80.601,9.7921,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014904,324782,0,15.463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.9733e-4,NaN,NaN,NaN,NaN,1.6173,14.765,1009,340.25,0.5,0.29117
89.447,31.09,-5.063,0.0037279,5.0717,0.51019,-134.13,6.0009e-4,134.13,180,1.8764,0.51018,28.61,-80.601,9.7921,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014906,324881,0,15.471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.9024e-4,NaN,NaN,NaN,NaN,1.8854,14.781,1009.3,340.26,0.5,0.29123
89.947,28.557,-5.0692,-0.012505,5.064,0.19337,-135.09,5.6854e-4,135.09,180,1.9729,0.19296,28.61,-80.601,9.7921,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014882,324447,0,15.427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0363e-4,NaN,NaN,NaN,NaN,1.9766,14.798,1009.6,340.27,0.5,0.2913
90.447,26.024,-5.0613,0.015846,5.0712,0.27328,-136.05,5.3388e-4,136.05,180,1.8365,0.27282,28.61,-80.601,9.7921,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014903,324971,0,15.475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0995e-4,NaN,NaN,NaN,NaN,1.8322,14.814,1009.9,340.28,0.5,0.29136
90.947,23.492,-5.0653,-0.0080532,5.0656,0.40172,-136.91,4.9948e-4,136.91,180,1.6357,0.40164,28.61,-80.601,9.7921,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014886,324673,0,15.444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0119e-4,NaN,NaN,NaN,NaN,1.629,14.831,1010.2,340.29,0.5,0.29142
91.447,20.96,-5.0639,0.0029424,5.066,0.16375,-137.71,4.6803e-4,137.71,180,1.5538,0.16372,28.61,-80.601,9.7921,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014887,324766,0,15.451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.9101e-4,NaN,NaN,NaN,NaN,1.5513,14.847,1010.5,340.3,0.5,0.29149
91.947,18.429,-5.059,0.0096224,5.0698,0.47314,-138.55,4.3915e-4,138.55,180,1.7903,0.47305,28.61,-80.601,9.7921,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014898,325067,0,15.477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.8681e-4,NaN,NaN,NaN,NaN,1.7985,14.864,1010.8,340.31,0.5,0.29155
92.447,15.898,-5.0677,-0.017309,5.0594,0.12217,-139.46,4.0901e-4,139.46,180,1.8508,0.12094,28.61,-80.601,9.7921,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014867,324467,0,15.418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.9838e-4,NaN,NaN,NaN,NaN,1.8532,14.88,1011.1,340.32,0.5,0.29164
92.947,13.366,-5.0588,0.017737,5.0677,0.024601,-140.38,3.7623e-4,140.38,180,1.8423,0.017047,28.61,-80.601,9.7921,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014891,325060,0,15.472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0274e-4,NaN,NaN,NaN,NaN,1.8423,14.897,1011.4,340.33,0.5,0.2917
93.447,10.836,-5.063,-0.0083818,5.0619,0.33927,-141.34,3.4292e-4,141.34,180,2.0118,0.33916,28.61,-80.601,9.7921,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014873,324748,0,15.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0122e-4,NaN,NaN,NaN,NaN,2.018,14.913,1011.7,340.34,0.5,0.29177
93.947,8.3047,-5.0608,0.0045353,5.0632,0.074672,-142.34,3.0819e-4,142.34,180,1.9746,0.074535,28.61,-80.601,9.7921,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014877,324892,0,15.451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1155e-4,NaN,NaN,NaN,NaN,1.9737,14.93,1012,340.35,0.5,0.29184
94.447,5.775,-5.0581,0.0052622,5.0646,0.38243,-143.38,2.7226e-4,143.38,180,2.1658,0.38239,28.61,-80.601,9.7922,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.01488,325048,0,15.464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0906e-4,NaN,NaN,NaN,NaN,2.1724,14.946,1012.3,340.36,0.5,0.2919
94.947,3.2465,-5.0559,0.004391,5.0656,0.53353,-144.39,2.3498e-4,144.39,180,1.899,0.53351,28.61,-80.601,9.7922,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.014883,325173,0,15.473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2053e-4,NaN,NaN,NaN,NaN,1.8906,14.962,1012.6,340.37,0.5,0.29197
95.447,0.71702,-5.062,-0.012227,5.058,0.28183,-145.38,1.9829e-4,145.38,180,2.0398,0.28157,28.61,-80.601,9.7922,NaN,NaN,NaN,NaN,1577.2,0,NaN,NaN,NaN,NaN,NaN,0.01486,324749,0,15.431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0409e-4,NaN,NaN,NaN,NaN,2.0449,14.979,1012.9,340.38,0.5,0.29205
# Event GROUND_HIT occurred at t=95.947 seconds
# Event SIMULATION_END occurred at t=95.947 seconds
